target_id	length	eff_length	est_counts	tpm
F14F11.1f	1721	1542	0	0
F14F11.1g	2082	1903	0	0
F14F11.1h	1999	1820	0	0
F14F11.2	508	329	0	0
F14H3.2	1330	1151	0	0
F14H3.3	1024	812.179	4	103.846
F14H3.4	957	744.765	2	56.6228
F14H3.5	946	767	0	0
F14H3.6	1038	849.801	19	471.429
F14H3.7	1041	862	0	0
F14H3.9	600	421	0	0
F14H3.10	1517	1338	0	0
F14H3.11	1068	889	0	0
F14H3.12	495	316	0	0
F14H8.1a	1414	1235	0	0
F14H8.1b	1386	1207	0	0
F14H8.1c	1175	996	0	0
F14H8.2	939	760	0	0
F14H8.4	699	520	0	0
F14H8.5	705	526	0	0
F15A4.1	1098	919	0	0
F15A4.2	914	735	0	0
F15A4.3	1089	910	0	0
F15A4.5	889	710	0	0
F15A4.6	523	344	0	0
F15A4.8a	2522	2343	0	0
F15A4.8b	2612	2433	0	0
F15A4.8c	1497	1318	0	0
F15A4.9	1226	1047	0	0
F15A4.10	384	208.813	1	100.977
F15A4.13	1054	875	0	0
F15B9.4	3728	3582.67	9	52.9683
F15B9.5a	1096	917	0	0
F15B9.5b.1	420	241	0	0
F15B9.5b.2	513	334	0	0
F15B9.5c	174	22.5458	0	0
F15B9.6	1569	1390	0	0
F15B9.8.1	654	468.342	1	45.0213
F15B9.8.2	678	494.174	0	0
F15C11.2a	1810	1620.72	5.99958	78.0537
F15C11.2b	1756	1568.13	0	0
F15C11.2c	1839	1641.95	0.000416906	0.00535375
F15D3.2	1146	967	0	0
F15D3.4	2475	2296	0	0
F15D3.5	295	116.007	0	0
F15D3.6	989	787.133	4	107.15
F15D3.7	865	681.116	2	61.9141
F15D3.8	968	789	0	0
F15D4.2	619	436.374	2	96.6388
F15D4.3	373	191.758	5	549.791
F15D4.4	1893	1714	0	0
F15D4.5	1606	1427	0	0
F15D4.6.1	518	339	0	0
F15D4.6.2	536	357	0	0
F15G9.1a	1074	895	0	0
F15G9.1b	772	593	0	0
F15G9.1c	984	805	0	0
F15G9.2	420	241	0	0
F15G9.3	603	424	0	0
F15G9.5	848	669	0	0
F15G9.6	534	355	0	0
F15H9.1	1281	1102	0	0
F15H10.4	1252	1073	0	0
F15H10.5	912	733	0	0
F15H10.7	2145	1966	0	0
F15H10.8	1135	917.15	1	22.9901
F16A11.1a	2547	2327.84	0	0
F16A11.1b	2387	2157.7	7	68.4051
F16A11.2	1638	1459	0	0
F16A11.3a	5124	4889.06	0	0
F16A11.3b	4746	4501.53	2.98354	13.975
F16A11.3c	3190	2995.32	0.0164636	0.115894
F16A11.3d	5352	5109.05	0	0
F16B12.1	2030	1851	0	0
F16B12.4	1243	1064	0	0
F16B12.5	655	476	0	0
F16B12.6	4415	4232.29	11	54.8021
F16B12.7	906	727	0	0
F16B12.8	1149	970	0	0
F16C3.1	1227	1048	0	0
F16C3.2	1100	921	0	0
F16D3.4	3969	3790	0	0
F16D3.6	1056	877	0	0
F16D3.7	1516	1337	0	0
F16H6.1	1722	1543	0	0
F16H6.2	537	358	0	0
F16H6.3	774	595	0	0
F16H6.4	630	451	0	0
F16H6.5a	682	503	0	0
F16H6.5b	679	500	0	0
F16H6.6	384	205	0	0
F16H6.7	624	445	0	0
F16H6.8	1308	1129	0	0
F16H6.9	2068	1889	0	0
F16H6.10	1108	929	0	0
F16H9.2a	1005	826	0	0
F16H9.2b	1062	883	0	0
F17A2.3	1474	1295	0	0
F17A2.4	450	271	0	0
F17A2.13	1184	982.32	3	64.3945
F17B5.1a	2529	2350	0	0
F17B5.1b	2574	2395	0	0
F17B5.2	2069	1890	0	0
F17B5.3a	782	603	0	0
F17B5.3b	657	478	0	0
F17B5.4	848	669	0	0
F17B5.5	735	556	0	0
F17C8.3	1222	1043	0	0
F17C8.6	840	661	0	0
F17C8.7	942	763	0	0
F17C11.1	775	618.751	2	68.1545
F17C11.2	627	452.073	1	46.6414
F17C11.4a	806	627	0	0
F17C11.4b	927	748	0	0
F17C11.5	685	506	0	0
F17C11.6.1	416	237	0	0
F17C11.6.2	467	288	0	0
F17C11.7a	1862	1683	0	0
F17C11.7b	1814	1635	0	0
F17C11.8.1	1385	1178.53	3	53.6737
F17C11.8.2	1635	1436.12	0	0
F17C11.9a	1444	1266.67	127	2114.07
F17C11.9b.1	1424	1238.68	0	0
F17C11.9b.2	1381	1198.4	0	0
F17C11.9b.3	1422	1237.02	0	0
F17C11.9c	1345	1167.38	0	0
F17C11.10	3366	3112.31	2	13.5496
F17C11.11a	943	764	0	0
F17C11.11b	983	804	0	0
F17C11.12a	1848	1669	0	0
F17C11.12b.1	1599	1420	0	0
F17C11.12b.2	1680	1501	0	0
F17E5.2	2143	1963.35	1	10.7395
F17H10.1.1	1790	1585.8	3	39.889
F17H10.1.2	1839	1632.99	0	0
F17H10.2a	1035	856	0	0
F17H10.2b	913	734	0	0
F17H10.3a	1810	1606.4	0	0
F17H10.3b	1674	1470.35	2	28.6807
F17H10.4	414	235	0	0
F18A11.2	1249	1070	0	0
F18A11.3	431	246.218	1	85.637
F18A11.5a	1091	912	0	0
F18A11.5b	961	782	0	0
F18C12.3	1714	1535	0	0
F18C12.4	640	461	0	0
F18E2.1a	1442	1263	0	0
F18E2.1b	1442	1263	0	0
F18E2.4	1008	829	0	0
F18H3.1	749	558.316	2	75.5319
F18H3.4	1919	1726.48	2	24.4259
F19B2.5.1	687	508	0	0
F19B2.5.2	743	564	0	0
F19B2.6	2777	2598	0	0
F19B2.7	849	670	0	0
F19B2.8	993	814	0	0
F19B6.1a	2263	2054.73	0	0
F19B6.1b	2266	2058.68	0	0
F19B6.1c	1035	817.417	0	0
F19B6.1d	2307	2097.97	15	150.756
F19B6.3	1215	1036	0	0
F19B6.4	2154	1975	0	0
F19C6.2a	1932	1690.99	0	0
F19C6.2b	1390	1201.69	2	35.0927
F19C6.3	1290	1111	0	0
F19C6.4a	1565	1386	0	0
F19C6.4b	1417	1238	0	0
F19C6.5	821	642	0	0
F19D8.2	684	505	0	0
F19H6.1.1	1076	897	0	0
F19H6.1.2	1080	901	0	0
F19H6.2	1155	976	0	0
F19H6.3	2730	2551	0	0
F19H6.4	880	708.29	7	208.385
F19H6.5	770	591	0	0
F19H6.6	624	445	0	0
F19H8.2	994	815	0	0
F19H8.4	2698	2519	0	0
F19H8.5	1971	1792	0	0
F20B10.3.1	750	571	0	0
F20B10.3.2	817	638	0	0
F20C5.3a	838	647.63	0	0
F20C5.3b	979	788.673	0	0
F20C5.3c	790	601.686	0	0
F20C5.3d	734	546.288	1	38.5975
F20C5.4	1230	1051	0	0
F20C5.5.1	2239	2060	0	0
F20C5.5.2	2216	2037	0	0
F20C5.6	1297	1118	0	0
F20C5.7	991	812	0	0
F20D1.1	896	718.036	3	88.0958
F20D1.2	2179	2000	0	0
F20D1.3	1560	1399.54	5	75.3295
F20D1.4	579	400	0	0
F20D1.7	2243	2064	0	0
F20D1.8	1575	1396	0	0
F20D1.9	1102	909.809	2	46.3511
F20D1.10.1	699	497.459	1	42.3861
F20D1.10.2	1013	834	0	0
F20E11.1	996	817	0	0
F20E11.2	933	754	0	0
F20E11.5	867	688	0	0
F20E11.7	1080	901	0	0
F20G2.1	818	639	0	0
F20G2.2	803	616.164	2	68.4407
F20G2.3a	1469	1290	0	0
F20G2.3b	849	670	0	0
F20G2.5	1525	1346	0	0
F20G2.6a.1	799	620	0	0
F20G2.6a.2	970	791	0	0
F20G2.6a.3	827	648	0	0
F20G2.6b	973	794	0	0
F20G4.1	5053	4874	0	0
F20G4.2	1679	1500	0	0
F21A3.2	159	18.3371	0	0
F21A3.3	1073	894	0	0
F21A3.4	746	567	0	0
F21A3.5	1753	1574	0	0
F21A3.6	711	532	0	0
F21A3.7a	2132	1953	0	0
F21A3.7b	1502	1323	0	0
F21A10.1a	758	579	0	0
F21A10.1b	521	342	0	0
F21A10.1c	776	597	0	0
F21A10.2a.1	3479	3261.92	0.997484	6.44782
F21A10.2a.2	3546	3326.32	8.22829e-07	5.21586e-06
F21A10.2a.3	3649	3434.43	0	0
F21A10.2b	3659	3445.47	0	0
F21A10.2c	3567	3347.69	0	0
F21A10.2d	3507	3289.34	0.00251544	0.0161245
F21A10.2e	3702	3479.31	0	0
F21A10.4	2015	1836	0	0
F21C3.2	2138	1959	0	0
F21C3.3	726	526.068	2	80.162
F21C3.5	629	441.091	8	382.421
F21C3.6	614	435	0	0
F21D5.1	2010	1808.31	18	209.884
F21D5.2a	1320	1101.84	5	95.6824
F21D5.2b	1418	1203.19	0	0
F21D5.2c.1	1418	1203.19	0	0
F21D5.2c.2	1358	1135.15	0	0
F21D5.3a.1	2324	2145	0	0
F21D5.3a.2	2418	2239	0	0
F21D5.3b	830	651	0	0
F21D5.3c.1	318	139	0	0
F21D5.3c.2	712	533	0	0
F21D5.3c.3	644	465	0	0
F21D5.4	1147	968	0	0
F21D5.5	1350	1171	0	0
F21D5.6	1031	822.316	1	25.6414
F21D5.7	1903	1665.14	4	50.6513
F21D5.8	471	267.769	1	78.7444
F21D5.9	760	581	0	0
F21D9.1	1104	925	0	0
F21D9.2	1127	948	0	0
F21D9.3	171	21.5989	0	0
F21D9.4a	977	798	0	0
F21D9.4b	629	450	0	0
F21D9.4c	829	650	0	0
F21D9.8	630	451	0	0
F21F12.1.1	593	414	0	0
F21F12.1.2	736	557	0	0
F21G4.1	2335	2156	0	0
F21G4.3	1071	892	0	0
F21G4.4	1202	1023	0	0
F21G4.5	989	810	0	0
F21G4.6	6185	6006	0	0
F21H7.2.1	1556	1377	0	0
F21H7.2.2	1804	1625	0	0
F21H7.3	836	657	0	0
F21H7.4	884	705	0	0
F21H7.5	1106	927	0	0
F21H7.10.1	1461	1282	0	0
F21H7.10.2	1471	1292	0	0
F21H7.12	661	482	0	0
F22B3.4	2317	2138	0	0
F22B3.5a	899	720	0	0
F22B3.5b	869	690	0	0
F22B3.7	1140	961	0	0
F22B3.8	1870	1691	0	0
F22B5.3	1276	1077.95	1	19.5607
F22B5.4.1	562	383	0	0
F22B5.4.2	506	327	0	0
F22B5.5	1051	872	0	0
F22B5.6	659	480	0	0
F22B5.10	773	562.763	5	187.338
F22B8.3	966	787	0	0
F22B8.6a.1	1290	1111	0	0
F22B8.6a.2	1315	1136	0	0
F22B8.6b	1315	1136	0	0
F22B8.7	1091	884.22	2	47.6925
F22D6.2.1	1095	899.774	0	0
F22D6.2.2	1159	961.151	55	1206.57
F22D6.4.1	539	360	0	0
F22D6.4.2	656	458.559	12	551.78
F22D6.6	2151	1934.15	3	32.7047
F22D6.9	1331	1152	0	0
F22D6.15	446	267	0	0
F22E10.5a	1185	1006	0	0
F22E10.5b	1361	1182	0	0
F22E12.1	2644	2465	0	0
F22E12.2	800	621	0	0
F22E12.3	914	735	0	0
F22G12.1	1173	994	0	0
F22G12.3	1039	860	0	0
F22G12.4a	3509	3426.34	3	18.4617
F22G12.4b	2888	2789.42	0	0
F22G12.4c	2613	2434	0	0
F22G12.5a	7306	7273.28	8	23.1921
F22G12.5b.1	4554	4375	0	0
F22G12.5b.2	4562	4492.8	0	0
F23A7.1	275	96.0755	0	0
F23A7.3	825	646	0	0
F23A7.4.1	217	44.1265	29.107	13908.4
F23A7.4.2	467	285.836	4.73024	348.937
F23A7.5	2150	1971	0	0
F23B2.3	1933	1754	0	0
F23B2.7a	866	687	0	0
F23B2.7b	812	633	0	0
F23B2.10	1182	1003	0	0
F23B2.13a	487	290.013	6	436.229
F23B2.13b	292	113.011	0	0
F23B12.1	1094	915	0	0
F23B12.4a.1	1262	1083	0	0
F23B12.4a.2	1299	1120	0	0
F23B12.4b	553	374	0	0
F23B12.4c.1	656	477	0	0
F23B12.4c.2	693	514	0	0
F23B12.5	1791	1633	21	271.152
F23B12.7.1	2984	2737.32	0.0272044	0.209553
F23B12.7.2	2969	2723.72	0.972796	7.53077
F23D12.1	827	648	0	0
F23D12.2	4344	4165	0	0
F23D12.3	703	524	0	0
F23D12.4	669	490	0	0
F23D12.5	2784	2605	0	0
F23D12.6	417	238	0	0
F23D12.7	240	62.6012	0	0
F23H12.2	740	553.476	8	304.769
F23H12.3a	603	424	0	0
F23H12.3b	574	395	0	0
F23H12.5	2734	2507.86	1	8.40771
F23H12.7a	549	370	0	0
F23H12.7b	501	322	0	0
F23H12.8	388	209	0	0
F23H12.9a	393	214	0	0
F23H12.9b	344	165	0	0
F25B3.1	2990	2739.75	2	15.3921
F25B3.2	1233	1054	0	0
F25B3.3a	2000	1821	0	0
F25B3.3b	1997	1818	0	0
F25B3.4	1234	1055	0	0
F25B3.5a	1413	1234	0	0
F25B3.5b	651	472	0	0
F25B3.6	2356	2113.65	7	69.8306
F25C8.4	1950	1771	0	0
F25D1.2	1178	999	0	0
F25D1.3	758	579	0	0
F25D1.4	2559	2380	0	0
F25D1.5	1032	853	0	0
F25D7.2	1405	1210.03	14	243.956
F25D7.4	2879	2776.64	3	22.7815
F25D7.5	3711	3532	0	0
F25F2.1a	1813	1634	0	0
F25F2.1b	1822	1643	0	0
F25H2.2	1979	1800	0	0
F25H2.3	951	772	0	0
F25H2.4	702	521.052	14	566.535
F25H2.5.1	663	496.647	45.3003	1923.24
F25H2.5.2	623	455.906	0.0688687	3.18513
F25H2.5.3	620	452.76	9.63082	448.514
F25H2.6.1	2124	1905.89	3.62036	40.053
F25H2.6.2	2130	1911.89	0.379637	4.18682
F25H2.7	1324	1145	0	0
F25H2.11	664	478.389	108	4760.17
F25H2.12a	1441	1262	0	0
F25H2.12b	1434	1255	0	0
F25H2.13.1	3110	2931	0	0
F25H2.13.2	3124	2945	0	0
F25H5.2	699	520	0	0
F25H5.3a	2101	1923.2	7.3542	80.6292
F25H5.3b	2214	2027.92	0	0
F25H5.3c.1	2408	2235.7	0	0
F25H5.3c.2	2048	1872.75	0	0
F25H5.3d	2089	1911.72	7.6458	84.3293
F25H5.3e	3123	2944	0	0
F25H5.5a	2457	2216.39	2.90609	27.6467
F25H5.5b	906	691.051	2.09391	63.8892
F25H5.6.1	508	329	0	0
F25H5.6.2	733	554	0	0
F25H5.7	1496	1317	0	0
F25H5.8	460	281	0	0
F25H8.1a	1040	818.772	1	25.7524
F25H8.1b	1060	837.756	7.59845e-08	1.91244e-06
F25H8.2	1406	1188.79	3	53.2105
F25H8.6	2251	2019.45	1	10.4411
F25H9.1	1080	901	0	0
F25H9.2	1209	1030	0	0
F25H9.3	1059	880	0	0
F25H9.4	1296	1117	0	0
F25H9.6	964	777.309	3	81.3782
F25H9.7a	518	339	0	0
F25H9.7b	386	196.672	1	107.211
F26A3.1	1073	881.569	1	23.918
F26A3.2a	604	425	0	0
F26A3.2b.1	494	302.325	0	0
F26A3.2b.2	460	269.362	2	156.558
F26A3.2c	171	21.5989	0	0
F26A3.4	1018	839	0	0
F26A3.5	996	817	0	0
F26A3.6	1464	1285	0	0
F26A3.7	954	750.628	3	84.2708
F26C11.1	1308	1129	0	0
F26C11.3a	3846	3667	0	0
F26C11.3b	3939	3760	0	0
F26C11.3c	3936	3757	0	0
F26C11.3d	3933	3754	0	0
F26C11.3e	3916	3737	0	0
F26C11.3f	3906	3727	0	0
F26D2.3a	1431	1252	0	0
F26D2.3b	543	364	0	0
F26D2.3c	715	536	0	0
F26D2.10	3654	3475	0	0
F26D2.12a	726	547	0	0
F26D2.12b	714	535	0	0
F26D2.12c	609	430	0	0
F26D2.13	797	618	0	0
F26D2.14	765	586	0	0
F26D2.15	840	661	0	0
F26D2.16	1907	1698.37	1	12.4151
F26D10.11	690	511	0	0
F26D10.12a	529	339.576	2	124.186
F26D10.12b	211	40.0835	0	0
F26E4.2	457	278	0	0
F26E4.3.1	1612	1433	0	0
F26E4.3.2	1564	1385	0	0
F26E4.4	1361	1182	0	0
F26E4.5	1508	1329	0	0
F26E4.6	391	212.135	26	2584.29
F26E4.7a	2324	2145	0	0
F26E4.7b	2117	1938	0	0
F26E4.10a	3360	3181	0	0
F26E4.10b	3359	3180	0	0
F26E4.11	2190	1981.88	15	159.586
F26E4.12	568	389	0	0
F26F2.1	2074	1895	0	0
F26F2.2	249	70.826	0	0
F26F2.3	852	673	0	0
F26F2.4a	432	253	0	0
F26F2.4b	477	298	0	0
F26F2.5	237	59.9608	0	0
F26F2.6	1874	1695	0	0
F26F2.7	2451	2278.05	7	64.7911
F26H9.1	2278	2080.29	2	20.2715
F26H9.2	2040	1861	0	0
F26H9.4	800	594.125	1	35.4898
F26H9.5	1274	1061.12	1	19.8708
F26H9.8	4197	4018	0	0
F26H11.1	481	281.927	2	149.58
F26H11.2a	6741	6630.12	7.00492	22.2773
F26H11.2b	5107	4981.27	0.669169	2.83254
F26H11.2c	6732	6618.68	0	0
F26H11.2d	2598	2433.09	0	0
F26H11.2e	1479	1300	0	0
F26H11.2f	1893	1734.02	0	0
F26H11.2g	1602	1446.55	4.4923	65.4812
F26H11.2h	1788	1611.79	5.44566	71.24
F26H11.2i	5102	4974.81	1.66444	7.05458
F26H11.2j	802	623	0	0
F26H11.2k	5108	4980.61	0.723506	3.06295
F26H11.4	1494	1315	0	0
F27C8.2	1557	1378	0	0
F27C8.3	714	535	0	0
F27C8.5	1838	1659	0	0
F27C8.6.1	1518	1325.83	37.4946	596.295
F27C8.6.2	1486	1294.79	0.505367	8.22977
F27D4.1	1831	1628.83	12.6581	163.861
F27D4.2a.1	1752	1577.82	0.257445	3.44039
F27D4.2a.2	1749	1570	0	0
F27D4.2b.1	1746	1570.78	6.08441	81.6738
F27D4.2b.2	1743	1564	0	0
F27D4.4a	1372	1155.8	4	72.9722
F27D4.4b	78	8.2552	0	0
F27D4.6a.1	3724	3545	0	0
F27D4.6a.2	3685	3506	0	0
F27D4.6a.3	3650	3471	0	0
F27D4.6b	3738	3559	0	0
F27D4.7	733	521.135	1	40.4604
F27E5.1	1269	1090	0	0
F27E5.3	1569	1390	0	0
F27E5.5	1379	1200	0	0
F28B1.1	1062	883	0	0
F28B1.2	3105	2926	0	0
F28B1.3	2550	2371	0	0
F28B1.4	1206	1027	0	0
F28B1.5	2313	2134	0	0
F28C1.1	2619	2440	0	0
F28C1.3a	3024	2810.05	0	0
F28C1.3b	3834	3560.12	0	0
F28C1.3c	3770	3508.45	0	0
F28C1.3d	2943	2736.11	1	7.70632
F28C6.1	1683	1477.32	2	28.5454
F28C6.2	1796	1617	0	0
F28C6.4a.1	2347	2168	0	0
F28C6.4a.2	2691	2512	0	0
F28C6.4a.3	2356	2177	0	0
F28C6.4b.1	2333	2154	0	0
F28C6.4b.2	2677	2498	0	0
F28C6.4b.3	2342	2163	0	0
F28C6.5	851	672	0	0
F28C6.8a	669	490	0	0
F28C6.8b	669	490	0	0
F28C6.9a	966	787	0	0
F28C6.9b	884	705	0	0
F28C6.10	536	357	0	0
F28D1.1	1974	1792.14	4.66687	54.9078
F28D1.2	1225	1024.83	1.33313	27.4283
F28D1.3	702	523	0	0
F28D1.4a	450	271	0	0
F28D1.4b	701	522	0	0
F28D1.5	793	614	0	0
F28D1.6	546	367	0	0
F28D1.8	1366	1187	0	0
F28D1.9	2477	2249.13	1	9.3749
F28D1.11	380	189.283	2	222.792
F28D9.4.1	652	473	0	0
F28D9.4.2	642	463	0	0
F28F8.2	2075	1896	0	0
F28F8.4	1014	835	0	0
F28F8.5a	722	543	0	0
F28F8.5b	721	542	0	0
F28F8.7	1395	1216	0	0
F28F8.8a	1029	850	0	0
F28F8.8b	937	758	0	0
F28G4.1	1659	1480	0	0
F28G4.2	1125	946	0	0
F28G4.3	1077	898	0	0
F28G4.4	1292	1113	0	0
F28H6.2	604	425	0	0
F28H6.3	1314	1135	0	0
F28H6.4	3216	3017.77	1	6.98706
F28H6.6	2698	2519	0	0
F28H6.7	228	52.4205	0	0
F28H7.2	855	676	0	0
F28H7.3	1268	1089	0	0
F28H7.4	651	472	0	0
F28H7.6	1651	1472	0	0
F28H7.7	1248	1069	0	0
F28H7.8	1332	1153	0	0
F28H7.9	1101	922	0	0
F29C6.1a	822	643	0	0
F29C6.1b.1	804	625	0	0
F29C6.1b.2	636	457	0	0
F29C12.3a	4998	4847.78	3.8682	16.8246
F29C12.3b	5004	4851.83	2.08031	9.04069
F29C12.3c	2568	2403.8	0.0514975	0.451718
F29C12.4	2478	2283.99	1	9.23181
F29C12.5	1407	1228	0	0
F29C12.6	288	109.017	0	0
F29D10.1	482	303	0	0
F29D10.2	464	285	0	0
F29D10.3	975	796	0	0
F29D11.2	3819	3508.2	5	30.0515
F29F11.2	1616	1437	0	0
F29F11.3	1168	948.056	3	66.7218
F29G6.1	3641	3462	0	0
F29G6.2	1126	947	0	0
F29G6.3a.1	2544	2365	0	0
F29G6.3a.2	2463	2284	0	0
F29G6.3b	5512	5333	0	0
F29G6.3c.1	4587	4408	0	0
F29G6.3c.2	4506	4327	0	0
F29G6.3d.1	4541	4362	0	0
F29G6.3d.2	4460	4281	0	0
F29G6.3d.3	4536	4357	0	0
F29G6.3d.4	4534	4355	0	0
F29G6.3d.5	4544	4365	0	0
F29G6.3d.6	4518	4339	0	0
F29G6.3d.7	4588	4409	0	0
F29G6.3d.8	4532	4353	0	0
F29G6.3e	3776	3597	0	0
F29G6.3f	5560	5381	0	0
F30A10.1	676	497	0	0
F30A10.2	980	801	0	0
F30A10.3.1	1367	1156.36	0	0
F30A10.3.2	1401	1185.83	8	142.249
F30A10.4	1461	1282	0	0
F30A10.6	1931	1721.07	2	24.5026
F30A10.9	861	660.031	4	127.784
F30A10.10	4142	3861.74	1	5.46006
F30A10.11	276	97.0678	0	0
F30A10.12	576	397	0	0
F30F8.1	2237	2022.05	6	62.5663
F30F8.2	1905	1726	0	0
F30F8.3	1007	812.616	9	233.527
F30F8.5a	928	749	0	0
F30F8.5b	1250	1071	0	0
F30F8.9a	1161	982	0	0
F30F8.9b.1	1161	982	0	0
F30F8.9b.2	1162	955.645	2	44.128
F30F8.10a	745	566	0	0
F30F8.10b	708	529	0	0
F31B9.1	1200	1021	0	0
F31B9.2	819	640	0	0
F31B9.3	444	262.021	1	80.472
F31B9.4	546	367	0	0
F31B12.4	452	273	0	0
F31C3.2a	2508	2301.95	12.0267	110.162
F31C3.2b	2517	2310.01	0.973284	8.88395
F31C3.3	6875	6682.89	2	6.31024
F31C3.4	1306	1088.58	10	193.695
F31C3.5	595	405.978	10	519.371
F31C3.6a	2520	2341	0	0
F31C3.6b	1595	1416	0	0
F31D4.1	1046	851.638	2	49.5171
F31D4.2	1940	1703.16	4	49.5204
F31D4.4	1234	1055	0	0
F31D4.5a	1713	1534	0	0
F31D4.5b	1560	1381	0	0
F31D4.8	749	570	0	0
F31D4.9	389	197.444	9	961.123
F31E9.3	1316	1137	0	0
F31E9.4	1196	999.523	2	42.1908
F31E9.5	981	802	0	0
F31E9.6	1063	884	0	0
F31F6.1	1098	902.049	2	46.7499
F31F6.2	1489	1284.34	2	32.8344
F31F6.3	858	679	0	0
F31F6.7	1272	1093	0	0
F32A7.3a	1612	1433	0	0
F32A7.3b	1306	1127	0	0
F32A7.4	1742	1552.68	1	13.5799
F32A7.5a	3103	2924	0	0
F32A7.5b	2559	2380	0	0
F32A7.5c	2897	2718	0	0
F32A7.5d	2926	2747	0	0
F32A11.1	1297	1112.04	13	246.493
F32A11.3	1217	1082.63	1	19.476
F32A11.7	2130	1951	0	0
F32B4.1	1248	1069	0	0
F32B4.2	643	464	0	0
F32B4.4a	3222	3043	0	0
F32B4.4b.1	2549	2370	0	0
F32B4.4b.2	2620	2441	0	0
F32B4.4c	3101	2922	0	0
F32B4.5a	1035	856	0	0
F32B4.5b.1	326	147	0	0
F32B4.5b.2	728	549	0	0
F32B4.6	894	715	0	0
F32B4.8	2700	2521	0	0
F32B6.2	2203	2009.16	3	31.4839
F32B6.3	1466	1287	0	0
F32B6.4.1	798	619	0	0
F32B6.4.2	796	617	0	0
F32B6.8a	1779	1582.45	0	0
F32B6.8b.1	1852	1657.87	0	0
F32B6.8b.2	2090	1892.61	5	55.7042
F32B6.9	1431	1252	0	0
F32B6.10a	1689	1510	0	0
F32B6.10b	1668	1489	0	0
F32D8.15	641	462	0	0
F32D8.1	1042	863	0	0
F32D8.2	1707	1528	0	0
F32D8.3	738	559	0	0
F32D8.4	1255	1027.73	1	20.5164
F32D8.5a	1073	894	0	0
F32D8.5b	1093	914	0	0
F32D8.7a	1618	1439	0	0
F32D8.7b	1624	1445	0	0
F32D8.8	1074	895	0	0
F32D8.10	1426	1247	0	0
F32D8.12a.1	1619	1440	0	0
F32D8.12a.2	1653	1474	0	0
F32D8.12b.1	1577	1398	0	0
F32D8.12b.2	1611	1432	0	0
F32D8.12c.1	1650	1471	0	0
F32D8.12c.2	1508	1329	0	0
F32D8.12c.3	1613	1434	0	0
F32D8.12c.4	1622	1443	0	0
F32D8.13a	682	503	0	0
F32D8.13b	591	412	0	0
F32D8.14a	960	765.315	3	82.6535
F32D8.14b	831	638.146	0	0
F32F2.1a	2793	2577.25	2.42224e-07	1.98171e-06
F32F2.1b	3332	3110.4	0	0
F32F2.1c	2877	2659.91	0	0
F32F2.1d	2946	2730.03	0	0
F32F2.1e	2741	2522.36	1	8.35938
F32F2.1f	681	502	0	0
F32F2.1g	685	506	0	0
F32F2.1h	1251	1072	0	0
F32G8.2	1704	1525	0	0
F32G8.3	390	211	0	0
F32G8.4	1404	1225	0	0
F32H2.4	1078	888.475	1	23.7321
F32H2.5	8415	8191.81	2	5.1479
F32H2.6	616	437	0	0
F32H2.7	1321	1142	0	0
F32H2.8	1149	970	0	0
F32H2.10	584	382.535	2	110.24
F32H5.1	1218	1039	0	0
F32H5.3a	649	470	0	0
F32H5.3b	575	396	0	0
F32H5.4	1651	1472	0	0
F33A8.4	1898	1651.53	1	12.7671
F33A8.5.1	604	417.584	2.46583e-06	0.000124508
F33A8.5.2	697	512.724	15	616.862
F33A8.6	969	790	0	0
F33A8.7	678	499	0	0
F33A8.10	923	744	0	0
F33C8.2	1284	1105	0	0
F33C8.4	785	606	0	0
F33E2.3	840	661	0	0
F33E2.4.1	871	692	0	0
F33E2.4.2	1057	878	0	0
F33E2.5.1	1172	995.176	0	0
F33E2.5.2	946	768.467	2	54.8763
F33E2.6	2747	2568	0	0
F33E2.7	542	363	0	0
F33H1.3	1149	952.204	6	132.862
F33H1.4	4688	4448.29	2	9.48019
F33H2.2	2610	2400.61	3	26.3499
F33H2.3	896	697.843	8	241.72
F33H2.5	6527	6367.41	4	13.2458
F33H2.6	993	773.511	1	27.2592
F33H2.7	1569	1338.01	3	47.2762
F33H2.8a	1056	877	0	0
F33H2.8b	619	440	0	0
F34D10.2	2181	1947.08	3	32.4877
F34D10.3	554	375	0	0
F34D10.4	2492	2339.71	7	63.0837
F34D10.6a	3808	3629	0	0
F34D10.6b.1	2371	2192	0	0
F34D10.6b.2	2163	1984	0	0
F34D10.8	262	83.2735	0	0
F34H10.1	429	250	0	0
F34H10.2	306	127.002	0	0
F34H10.3.1	1342	1163	0	0
F34H10.3.2	1363	1162.5	2	36.2759
F34H10.3.3	1438	1242.34	0	0
F34H10.4	1359	1180	0	0
F34H10.5	427	248	0	0
F35B12.3	898	719	0	0
F35B12.4	804	625	0	0
F35B12.5a	1865	1638.9	2.67826	34.4572
F35B12.5b	1210	1026.98	0.321739	6.60577
F35B12.5c.1	1803	1624	0	0
F35B12.5c.2	1831	1652	0	0
F35B12.6	893	714	0	0
F35B12.8	825	646	0	0
F35B12.9	1150	971	0	0
F35B12.10a	1498	1319	0	0
F35B12.10b	771	592	0	0
F35B12.10c	1368	1189	0	0
F35C5.1	609	430	0	0
F35C5.3	1304	1125	0	0
F35C5.4	519	340	0	0
F35C5.5a	1258	1079	0	0
F35C5.5b	1246	1067	0	0
F35C5.6	1313	1154.74	1	18.2598
F35C5.7	1159	980	0	0
